Frame,Lat,Lon,Altitude_m,Yaw_deg,Pitch_deg,Roll_deg
420,28.7503748,77.1133774,-0.06,274.17,-0.51,-0.96
421,28.7503748,77.1133774,-0.06,274.17,-0.51,-0.96
422,28.7503748,77.1133774,-0.06,274.17,-0.51,-0.96
423,28.7503748,77.1133774,-0.06,274.17,-0.51,-0.96
424,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
425,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
426,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
427,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
428,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
429,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
430,28.7503747,77.1133774,-0.06,274.19,-0.67,-0.95
431,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
432,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
433,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
434,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
435,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
436,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
437,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
438,28.7503746,77.1133773,-0.07,274.19,-0.67,-0.83
439,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
440,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
441,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
442,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
443,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
444,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
445,28.7503744,77.1133772,-0.09,274.17,-0.71,-0.77
446,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
447,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
448,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
449,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
450,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
451,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
452,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
453,28.7503743,77.1133772,-0.1,274.21,-0.58,-0.84
454,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
455,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
456,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
457,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
458,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
459,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
460,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
461,28.7503743,77.1133771,-0.11,274.17,-0.47,-1.04
462,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
463,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
464,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
465,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
466,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
467,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
468,28.7503742,77.113377,-0.11,274.16,-0.47,-1.05
469,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
470,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
471,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
472,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
473,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
474,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
475,28.7503742,77.113377,-0.12,274.15,-0.48,-1.07
476,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
477,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
478,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
479,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
480,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
481,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
482,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
483,28.7503743,77.1133771,-0.11,274.14,-0.51,-1.07
484,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
485,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
486,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
487,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
488,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
489,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
490,28.7503746,77.1133772,-0.07,274.16,-0.55,-1.01
491,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
492,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
493,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
494,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
495,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
496,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
497,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
498,28.7503749,77.1133774,-0.03,274.12,-0.66,-0.99
499,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
500,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
501,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
502,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
503,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
504,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
505,28.750375,77.1133774,-0.04,274.02,-0.56,-0.92
506,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
507,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
508,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
509,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
510,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
511,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
512,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
513,28.7503752,77.1133775,-0.04,274.06,-0.52,-1.03
514,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
515,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
516,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
517,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
518,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
519,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
520,28.7503754,77.1133776,-0.04,274.03,-0.58,-0.84
521,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
522,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
523,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
524,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
525,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
526,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
527,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
528,28.7503755,77.1133777,-0.04,273.98,-0.51,-0.66
529,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
530,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
531,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
532,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
533,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
534,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
535,28.7503757,77.1133778,-0.04,274.08,-0.44,-0.87
536,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
537,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
538,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
539,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
540,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
541,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
542,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
543,28.750376,77.113378,-0.04,274.11,-0.4,-1.0
544,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
545,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
546,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
547,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
548,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
549,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
550,28.7503763,77.1133781,-0.04,274.11,-0.42,-1.18
551,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
552,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
553,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
554,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
555,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
556,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
557,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
558,28.7503766,77.1133783,-0.05,274.16,-0.41,-1.0
559,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
560,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
561,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
562,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
563,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
564,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
565,28.750377,77.1133784,-0.06,274.11,-0.38,-0.9
566,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
567,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
568,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
569,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
570,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
571,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
572,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
573,28.7503773,77.1133784,-0.06,274.24,-0.39,-0.92
574,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
575,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
576,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
577,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
578,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
579,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
580,28.7503776,77.1133784,-0.05,274.15,-0.44,-0.69
581,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
582,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
583,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
584,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
585,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
586,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
587,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
588,28.7503779,77.1133784,-0.05,274.18,-0.43,-0.83
589,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
590,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
591,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
592,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
593,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
594,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
595,28.7503783,77.1133784,-0.06,274.15,-0.65,-0.84
596,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
597,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
598,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
599,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
600,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
601,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
602,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
603,28.7503786,77.1133784,-0.07,274.28,-0.79,-0.77
604,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
605,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
606,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
607,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
608,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
609,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
610,28.7503788,77.1133784,-0.07,274.35,-0.84,-0.37
611,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
612,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
613,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
614,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
615,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
616,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
617,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
618,28.750379,77.1133784,-0.07,274.16,-0.94,-0.76
619,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
620,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
621,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
622,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
623,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
624,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
625,28.7503792,77.1133785,-0.05,274.19,-0.97,-0.84
626,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
627,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
628,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
629,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
630,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
631,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
632,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
633,28.7503794,77.1133786,-0.04,274.13,-0.71,-0.91
634,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
635,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
636,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
637,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
638,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
639,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
640,28.7503797,77.1133787,-0.05,273.97,-0.46,-0.94
641,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
642,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
643,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
644,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
645,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
646,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
647,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
648,28.7503798,77.1133788,-0.08,274.1,-0.44,-0.91
649,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
650,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
651,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
652,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
653,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
654,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
655,28.7503801,77.1133788,-0.11,274.09,-0.45,-0.93
656,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
657,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
658,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
659,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
660,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
661,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
662,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
663,28.7503803,77.113379,-0.12,274.09,-0.45,-0.93
664,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
665,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
666,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
667,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
668,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
669,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
670,28.7503806,77.113379,-0.13,274.0,-0.46,-0.92
671,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
672,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
673,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
674,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
675,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
676,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
677,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
678,28.7503807,77.1133792,-0.12,274.16,-0.44,-0.93
679,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
680,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
681,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
682,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
683,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
684,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
685,28.7503808,77.1133796,-0.08,274.07,-0.43,-0.96
686,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
687,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
688,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
689,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
690,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
691,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
692,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
693,28.7503808,77.1133798,-0.09,274.13,-0.43,-0.98
694,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
695,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
696,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
697,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
698,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
699,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
700,28.7503808,77.11338,-0.1,274.09,-0.44,-1.0
701,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
702,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
703,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
704,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
705,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
706,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
707,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
708,28.7503809,77.1133802,-0.09,274.12,-0.44,-1.02
709,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
710,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
711,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
712,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
713,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
714,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
715,28.7503809,77.1133804,-0.09,274.1,-0.44,-1.03
716,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
717,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
718,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
719,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
720,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
721,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
722,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
723,28.750381,77.1133807,-0.09,274.11,-0.44,-1.04
724,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
725,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
726,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
727,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
728,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
729,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
730,28.750381,77.1133808,-0.08,274.11,-0.44,-1.05
731,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
732,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
733,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
734,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
735,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
736,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
737,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
738,28.750381,77.1133809,-0.07,274.11,-0.45,-1.06
739,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
740,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
741,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
742,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
743,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
744,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
745,28.750381,77.113381,-0.08,274.12,-0.45,-1.07
746,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
747,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
748,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
749,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
750,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
751,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
752,28.750381,77.1133812,-0.09,274.12,-0.46,-1.08
753,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
754,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
755,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
756,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
757,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
758,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
759,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
760,28.750381,77.1133812,-0.1,274.12,-0.46,-1.09
761,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
762,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
763,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
764,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
765,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
766,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
767,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
768,28.750381,77.1133812,-0.11,274.12,-0.47,-1.09
769,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
770,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
771,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
772,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
773,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
774,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
775,28.750381,77.1133813,-0.12,274.12,-0.48,-1.08
776,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
777,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
778,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
779,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
780,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
781,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
782,28.7503811,77.1133813,-0.11,274.12,-0.47,-1.07
783,28.7503811,77.1133813,-0.11,274.13,-0.47,-1.08
784,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
785,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
786,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
787,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
788,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
789,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
790,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
791,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
792,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
793,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
794,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
795,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
796,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
797,28.7503811,77.1133814,-0.1,274.13,-0.47,-1.08
798,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
799,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
800,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
801,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
802,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
803,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
804,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
805,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.09
806,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
807,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
808,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
809,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
810,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
811,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
812,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.08
813,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
814,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
815,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
816,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
817,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
818,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
819,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
820,28.7503811,77.1133814,-0.09,274.12,-0.48,-1.07
821,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
822,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
823,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
824,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
825,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
826,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
827,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.07
828,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
829,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
830,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
831,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
832,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
833,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
834,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
835,28.7503811,77.1133813,-0.1,274.12,-0.49,-1.08
836,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
837,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
838,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
839,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
840,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
841,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
842,28.7503811,77.1133813,-0.1,274.11,-0.48,-1.07
843,28.7503811,77.1133814,-0.1,274.12,-0.47,-1.07
844,28.7503811,77.1133814,-0.1,274.12,-0.47,-1.07
845,28.7503811,77.1133814,-0.1,274.12,-0.47,-1.07
846,28.7503811,77.1133814,-0.1,274.12,-0.47,-1.07
